     5.3151     0.4327    17.7063
     2.9644     5.4739     0.5873
   -13.3492    -2.1333     0.5873
   -10.9984    -7.1744    17.7063
     5.3151     0.4327    17.7063

    26.1087    25.3967    17.4378
    19.8773    29.7600     1.1243
     0.3757     1.9088     1.1243
     6.6071    -2.4544    17.4378
    26.1087    25.3967    17.4378

