  0.398364276      -0.00000000    
 -0.106248818     -0.383933961    
 -0.341688454      0.204800144    
  0.288514137      0.274688363    
  0.187787652     -0.351325899    
 -0.388684899      -8.72819647E-02
   1.95467491E-02  0.397884429    
  0.378258079     -0.124959707    
 -0.221319273     -0.331227839    
 -0.260200948      0.301644772    
  0.360117167      0.170322418    
   6.81050345E-02 -0.392499417    
 -0.396446049       3.90464105E-02
  0.143369019      0.371671140    
  0.319969028     -0.237305507    
 -0.314049065     -0.245086253    
 -0.152447566      0.368040532    
  0.395368457       4.87636440E-02
  -5.84516227E-02 -0.394052655    
 -0.364188522      0.161433667    
  0.252720058      0.307939380    
  0.229381740     -0.325696349    
 -0.375077575     -0.134204730    
  -2.93047763E-02  0.397284955    
  0.390709847      -7.77167752E-02
 -0.179109380     -0.355828494    
 -0.295168877      0.267524630    
  0.336559445      0.213123992    
  0.115638591     -0.381210983    
 -0.398244292      -9.77682881E-03
   9.67947021E-02  0.386425763    
  0.346611261     -0.196353585    
 -0.281685859     -0.281686306    
 -0.196352825      0.346611679    
  0.386426002       9.67938453E-02
  -9.77618806E-03 -0.398244292    
 -0.381211162      0.115637973    
  0.213124752      0.336558968    
  0.267525107     -0.295168459    
 -0.355828226     -0.179109946    
  -7.77159184E-02  0.390710056    
  0.397284895      -2.93056518E-02
 -0.134204119     -0.375077814    
 -0.325695843      0.229382455    
  0.307939947      0.252719373    
  0.161434248     -0.364188254    
 -0.394052804      -5.84507585E-02
   4.87645157E-02  0.395368338    
  0.368040770     -0.152446970    
 -0.245087534     -0.314048082    
 -0.237304807      0.319969565    
  0.371670902      0.143369630    
   3.90478000E-02 -0.396445930    
 -0.392499268       6.81058988E-02
  0.170322523      0.360117108    
  0.301645666     -0.260199875    
 -0.331228316     -0.221318528    
 -0.124959603      0.378258109    
  0.397884369       1.95477679E-02
  -8.72831941E-02 -0.388684630    
 -0.351325840      0.187787771    
  0.274687737      0.288514704    
  0.204799086     -0.341689110    
 -0.383934051     -0.106248528    
  -6.41058421E-07  0.398364276    
  0.383933574     -0.106250219    
 -0.204800576     -0.341688186    
 -0.274688661      0.288513839    
  0.351326674      0.187786207    
   8.72814804E-02 -0.388685018    
 -0.397884458       1.95464864E-02
  0.124958381      0.378258497    
  0.331229031     -0.221317455    
 -0.301646858     -0.260198534    
 -0.170320943      0.360117853    
  0.392499596       6.81041628E-02
  -3.90465260E-02 -0.396446049    
 -0.371671349      0.143368423    
  0.237303779      0.319970310    
  0.245088562     -0.314047277    
 -0.368041456     -0.152445346    
  -4.87627722E-02  0.395368546    
  0.394052535      -5.84524982E-02
 -0.161433086     -0.364188761    
 -0.307940751      0.252718389    
  0.325695097      0.229383513    
  0.134202480     -0.375078380    
 -0.397285014      -2.93039009E-02
   7.77176395E-02  0.390709698    
  0.355828792     -0.179108813    
 -0.267524153     -0.295169324    
 -0.213125825      0.336558282    
  0.381211668      0.115636297    
   9.77443159E-03 -0.398244351    
 -0.386425555       9.67955515E-02
  0.196353033      0.346611559    
  0.281686753     -0.281685412    
 -0.346610636     -0.196354702    
  -9.67915207E-02  0.386426598    
  0.398244262      -9.77858528E-03
 -0.115640260     -0.381210476    
 -0.336559325      0.213124216    
  0.295168042      0.267525584    
  0.179110512     -0.355827928    
 -0.390709311      -7.77195245E-02
   2.93080453E-02  0.397284687    
  0.375076979     -0.134206384    
 -0.229381919     -0.325696230    
 -0.252719879      0.307939559    
  0.364187986      0.161434829    
   5.84543981E-02 -0.394052267    
 -0.395368040       4.87668961E-02
  0.152449176      0.368039876    
  0.314048439     -0.245087042    
 -0.319969177     -0.237305328    
 -0.143370226      0.371670663    
  0.396445841       3.90484370E-02
  -6.81082606E-02 -0.392498881    
 -0.360116065      0.170324698    
  0.260201693      0.301644117    
  0.221319079     -0.331227958    
 -0.378257900     -0.124960206    
  -1.95484087E-02  0.397884369    
  0.388685435      -8.72796029E-02
 -0.187789872     -0.351324737    
 -0.288513064      0.274689466    
  0.341688752      0.204799622    
  0.106249139     -0.383933872    
 -0.398364276      -1.28211684E-06
  0.106246673      0.383934528    
  0.341686964     -0.204802647    
 -0.288515478     -0.274686933    
 -0.187786773      0.351326376    
  0.388684869       8.72821137E-02
  -1.95458476E-02 -0.397884488    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
