000054 -0.11529E+02 -0.36711E+01  0.72447E+01  0.20500E+03  0.72000E+02  0.15500E+03
000055  0.27111E+01  0.36509E+01  0.53426E+01  0.20500E+03  0.72000E+02  0.15500E+03
000056  0.89844E+00  0.28057E+01  0.53426E+01  0.20500E+03  0.72000E+02  0.15500E+03
000057 -0.91417E+00  0.19605E+01  0.53426E+01  0.20500E+03  0.72000E+02  0.15500E+03
000058 -0.27268E+01  0.11152E+01  0.53426E+01  0.20500E+03  0.72000E+02  0.15500E+03
000059 -0.45394E+01  0.26998E+00  0.53426E+01  0.20500E+03  0.72000E+02  0.15500E+03
000060 -0.63520E+01 -0.57526E+00  0.53426E+01  0.20500E+03  0.72000E+02  0.15500E+03
000061 -0.81646E+01 -0.14205E+01  0.53426E+01  0.20500E+03  0.72000E+02  0.15500E+03
000062 -0.99773E+01 -0.22657E+01  0.53426E+01  0.20500E+03  0.72000E+02  0.15500E+03
000063 -0.11790E+02 -0.31110E+01  0.53426E+01  0.20500E+03  0.72000E+02  0.15500E+03
000064  0.24499E+01  0.42111E+01  0.34405E+01  0.20500E+03  0.72000E+02  0.15500E+03
000065  0.63725E+00  0.33658E+01  0.34405E+01  0.20500E+03  0.72000E+02  0.15500E+03
000066 -0.11754E+01  0.25206E+01  0.34405E+01  0.20500E+03  0.72000E+02  0.15500E+03
000067 -0.29880E+01  0.16753E+01  0.34405E+01  0.20500E+03  0.72000E+02  0.15500E+03
000068 -0.48006E+01  0.83011E+00  0.34405E+01  0.20500E+03  0.72000E+02  0.15500E+03
000069 -0.66132E+01 -0.15129E-01  0.34405E+01  0.20500E+03  0.72000E+02  0.15500E+03
000070 -0.84258E+01 -0.86037E+00  0.34405E+01  0.20500E+03  0.72000E+02  0.15500E+03
000071 -0.10238E+02 -0.17056E+01  0.34405E+01  0.20500E+03  0.72000E+02  0.15500E+03
000072 -0.12051E+02 -0.25508E+01  0.34405E+01  0.20500E+03  0.72000E+02  0.15500E+03
000073  0.21887E+01  0.47712E+01  0.15384E+01  0.20500E+03  0.72000E+02  0.15500E+03
000074  0.37606E+00  0.39259E+01  0.15384E+01  0.20500E+03  0.72000E+02  0.15500E+03
000075 -0.14366E+01  0.30807E+01  0.15384E+01  0.20500E+03  0.72000E+02  0.15500E+03
000076 -0.32492E+01  0.22355E+01  0.15384E+01  0.20500E+03  0.72000E+02  0.15500E+03
000077 -0.50618E+01  0.13902E+01  0.15384E+01  0.20500E+03  0.72000E+02  0.15500E+03
000078 -0.68744E+01  0.54500E+00  0.15384E+01  0.20500E+03  0.72000E+02  0.15500E+03
000079 -0.86870E+01 -0.30024E+00  0.15384E+01  0.20500E+03  0.72000E+02  0.15500E+03
000080 -0.10500E+02 -0.11455E+01  0.15384E+01  0.20500E+03  0.72000E+02  0.15500E+03
000081 -0.12312E+02 -0.19907E+01  0.15384E+01  0.20500E+03  0.72000E+02  0.15500E+03
000082  0.25189E+02  0.24820E+02  0.16532E+02  0.23500E+03  0.65000E+02  0.17300E+03
000083  0.24042E+02  0.23182E+02  0.16532E+02  0.23500E+03  0.65000E+02  0.17300E+03
000084  0.22895E+02  0.21543E+02  0.16532E+02  0.23500E+03  0.65000E+02  0.17300E+03
000085  0.21748E+02  0.19905E+02  0.16532E+02  0.23500E+03  0.65000E+02  0.17300E+03
000086  0.20600E+02  0.18267E+02  0.16532E+02  0.23500E+03  0.65000E+02  0.17300E+03
000087  0.19453E+02  0.16628E+02  0.16532E+02  0.23500E+03  0.65000E+02  0.17300E+03
000088  0.18306E+02  0.14990E+02  0.16532E+02  0.23500E+03  0.65000E+02  0.17300E+03
000089  0.17159E+02  0.13352E+02  0.16532E+02  0.23500E+03  0.65000E+02  0.17300E+03
000090  0.16012E+02  0.11714E+02  0.16532E+02  0.23500E+03  0.65000E+02  0.17300E+03
000091  0.14865E+02  0.10075E+02  0.16532E+02  0.23500E+03  0.65000E+02  0.17300E+03
000092  0.13717E+02  0.84370E+01  0.16532E+02  0.23500E+03  0.65000E+02  0.17300E+03
